1574	chr10	129705246	129705255	lod=21	295
1574	chr10	129705266	129705321	lod=56	392
1574	chr10	129705336	129705381	lod=42	363
1574	chr10	129705384	129705399	lod=26	316
1574	chr10	129705426	129705435	lod=14	255
1574	chr10	129705493	129705506	lod=19	285
1574	chr10	129705516	129705532	lod=30	330
1574	chr10	129705570	129705577	lod=28	323
1574	chr10	129705750	129705754	lod=16	268
1574	chr10	129705810	129705818	lod=13	247
1574	chr10	129705874	129705887	lod=21	295
1574	chr10	129705966	129705969	lod=14	255
1574	chr10	129705995	129706002	lod=18	280
1574	chr10	129706005	129706013	lod=16	268
1574	chr10	129706260	129706271	lod=21	295
1574	chr10	129706304	129706311	lod=25	312
1574	chr10	129706334	129706340	lod=15	262
1574	chr10	129706370	129706374	lod=13	247
1574	chr10	129708904	129708909	lod=22	300
1574	chr10	129710400	129710407	lod=40	359
1574	chr10	129710420	129710435	lod=65	407
1574	chr10	129710438	129710449	lod=39	356
1574	chr10	129710492	129710502	lod=25	312
1574	chr10	129710514	129710523	lod=37	351
1574	chr10	129710539	129710544	lod=15	262
1574	chr10	129711659	129711664	lod=16	268
1574	chr10	129711668	129711690	lod=21	295
1574	chr10	129711731	129711737	lod=15	262
1574	chr10	129711756	129711762	lod=13	247
1574	chr10	129711893	129711896	lod=14	255
1574	chr10	129712147	129712153	lod=13	247
1574	chr10	129712440	129712528	lod=20	290
1574	chr10	129713392	129713396	lod=19	285
1574	chr10	129713917	129713924	lod=18	280
1574	chr10	129713940	129713942	lod=13	247
1574	chr10	129713954	129713966	lod=42	363
1574	chr10	129713969	129713982	lod=19	285
1574	chr10	129714809	129714820	lod=18	280
1574	chr10	129721354	129721358	lod=12	240
1574	chr10	129721395	129721403	lod=25	312
1574	chr10	129721411	129721418	lod=25	312
1574	chr10	129722270	129722274	lod=14	255
1574	chr10	129722334	129722339	lod=13	247
1574	chr10	129723879	129723892	lod=17	274
1574	chr10	129724314	129724336	lod=24	308
1574	chr10	129724545	129724553	lod=16	268
1574	chr10	129726663	129726671	lod=33	340
1574	chr10	129727284	129727288	lod=13	247
1574	chr10	129727317	129727328	lod=25	312
1574	chr10	129727345	129727362	lod=21	295
1574	chr10	129727436	129727444	lod=18	280
1574	chr10	129727478	129727484	lod=16	268
1574	chr10	129727486	129727521	lod=43	366
1574	chr10	129731482	129731490	lod=16	268
1574	chr10	129731497	129731508	lod=14	255
1574	chr10	129731589	129731596	lod=22	300
1574	chr10	129731606	129731618	lod=35	345
1574	chr10	129731636	129731655	lod=34	343
1574	chr10	129731680	129731734	lod=115	463
1574	chr10	129731890	129731895	lod=13	247
1574	chr10	129733345	129733357	lod=14	255
1574	chr10	129735608	129735612	lod=12	240
1574	chr10	129737458	129737464	lod=12	240
1574	chr10	129740142	129740147	lod=12	240
1574	chr10	129740316	129740324	lod=17	274
1574	chr10	129740417	129740420	lod=14	255
1574	chr10	129740470	129740476	lod=18	280
1574	chr10	129740503	129740508	lod=16	268
1574	chr10	129741362	129741367	lod=13	247
1574	chr10	129743868	129743872	lod=14	255
1574	chr10	129755190	129755205	lod=13	247
1574	chr10	129755275	129755304	lod=15	262
1574	chr10	129759417	129759423	lod=13	247
1574	chr10	129759437	129759445	lod=19	285
1574	chr10	129759449	129759452	lod=15	262
1574	chr10	129759468	129759472	lod=13	247
1574	chr10	129759495	129759502	lod=23	304
1574	chr10	129759511	129759520	lod=39	356
1574	chr10	129759544	129759552	lod=22	300
1574	chr10	129759564	129759568	lod=15	262
1574	chr10	129759570	129759577	lod=13	247
1574	chr10	129759592	129759598	lod=29	327
1574	chr10	129759602	129759611	lod=28	323
1574	chr10	129760290	129760305	lod=16	268
1575	chr10	129763453	129763466	lod=19	285
1575	chr10	129763493	129763500	lod=15	262
1575	chr10	129763524	129763533	lod=32	337
1575	chr10	129763544	129763564	lod=85	433
1575	chr10	129763599	129763611	lod=32	337
1575	chr10	129765437	129765444	lod=14	255
1575	chr10	129767100	129767106	lod=17	274
1575	chr10	129767144	129767154	lod=20	290
1575	chr10	129767158	129767164	lod=16	268
1575	chr10	129767184	129767190	lod=24	308
1575	chr10	129767202	129767227	lod=34	343
1575	chr10	129769165	129769170	lod=13	247
1575	chr10	129771296	129771304	lod=32	337
1575	chr10	129771306	129771309	lod=14	255
1575	chr10	129771377	129771388	lod=34	343
1575	chr10	129771390	129771408	lod=54	388
1575	chr10	129771413	129771418	lod=30	330
1575	chr10	129771421	129771430	lod=41	361
1575	chr10	129771435	129771447	lod=69	413
1575	chr10	129771457	129771471	lod=33	340
1575	chr10	129771491	129771506	lod=28	323
1575	chr10	129772600	129772609	lod=16	268
1575	chr10	129774772	129774780	lod=23	304
1575	chr10	129775049	129775099	lod=69	413
1575	chr10	129776020	129776025	lod=18	280
1575	chr10	129776080	129776090	lod=24	308
1575	chr10	129777465	129777469	lod=15	262
1575	chr10	129780526	129780546	lod=68	411
1575	chr10	129780559	129780568	lod=55	390
1575	chr10	129780800	129780804	lod=17	274
1575	chr10	129780967	129780985	lod=18	280
1575	chr10	129785397	129785409	lod=26	316
1575	chr10	129785442	129785446	lod=22	300
1575	chr10	129785478	129785486	lod=18	280
1575	chr10	129785498	129785501	lod=13	247
1575	chr10	129785514	129785520	lod=20	290
1575	chr10	129785604	129785609	lod=29	327
1575	chr10	129785656	129785662	lod=21	295
1575	chr10	129785664	129785667	lod=14	255
1575	chr10	129785766	129785771	lod=12	240
1575	chr10	129785790	129785794	lod=13	247
1575	chr10	129785826	129785839	lod=50	381
1575	chr10	129785849	129785855	lod=27	320
1575	chr10	129785932	129785934	lod=12	240
1575	chr10	129786284	129786288	lod=14	255
1575	chr10	129787382	129787389	lod=18	280
1575	chr10	129787562	129787571	lod=15	262
1575	chr10	129787577	129787589	lod=34	343
1575	chr10	129788041	129788049	lod=16	268
1575	chr10	129788068	129788080	lod=44	368
1575	chr10	129788095	129788099	lod=17	274
1575	chr10	129788106	129788116	lod=22	300
1575	chr10	129788129	129788137	lod=30	330
1575	chr10	129788158	129788163	lod=22	300
1575	chr10	129789345	129789360	lod=35	345
1575	chr10	129789510	129789517	lod=23	304
1575	chr10	129789527	129789534	lod=17	274
1575	chr10	129789552	129789602	lod=175	505
1575	chr10	129789618	129789656	lod=44	368
1575	chr10	129789680	129789685	lod=14	255
1575	chr10	129794052	129794058	lod=16	268
1575	chr10	129794142	129794148	lod=20	290
1575	chr10	129794161	129794172	lod=25	312
1575	chr10	129794469	129794482	lod=36	348
1575	chr10	129795080	129795086	lod=20	290
1575	chr10	129795366	129795370	lod=13	247
1575	chr10	129796260	129796264	lod=16	268
1575	chr10	129796276	129796284	lod=15	262
1575	chr10	129796303	129796307	lod=13	247
1575	chr10	129796332	129796374	lod=113	461
1575	chr10	129796376	129796381	lod=24	308
1575	chr10	129796386	129796394	lod=19	285
1575	chr10	129796404	129796412	lod=19	285
1575	chr10	129796419	129796428	lod=23	304
1575	chr10	129796433	129796438	lod=13	247
1575	chr10	129796448	129796460	lod=29	327
1575	chr10	129796509	129796518	lod=27	320
1575	chr10	129796742	129796748	lod=16	268
1575	chr10	129797962	129797966	lod=18	280
1575	chr10	129797971	129797979	lod=13	247
1575	chr10	129798200	129798205	lod=13	247
1575	chr10	129798225	129798231	lod=21	295
1575	chr10	129798863	129798873	lod=19	285
1575	chr10	129798919	129798924	lod=16	268
1575	chr10	129801907	129801911	lod=19	285
1575	chr10	129801917	129801922	lod=16	268
1575	chr10	129801925	129801932	lod=19	285
1575	chr10	129801955	129801978	lod=67	410
1575	chr10	129801981	129802009	lod=49	379
1575	chr10	129802017	129802043	lod=54	388
1575	chr10	129802066	129802078	lod=32	337
1575	chr10	129803297	129803310	lod=17	274
1575	chr10	129805351	129805360	lod=21	295
1575	chr10	129805435	129805448	lod=34	343
1575	chr10	129805462	129805473	lod=27	320
1575	chr10	129805550	129805560	lod=32	337
1575	chr10	129805593	129805600	lod=13	247
1575	chr10	129805717	129805730	lod=40	359
1575	chr10	129805744	129805755	lod=24	308
1575	chr10	129809771	129809785	lod=51	383
1575	chr10	129811240	129811259	lod=54	388
1575	chr10	129811277	129811285	lod=17	274
1575	chr10	129811305	129811373	lod=80	427
1575	chr10	129811386	129811427	lod=47	375
1575	chr10	129812606	129812618	lod=30	330
1575	chr10	129812630	129812647	lod=44	368
1575	chr10	129812670	129812677	lod=22	300
1575	chr10	129812703	129812711	lod=26	316
1575	chr10	129812728	129812738	lod=18	280
1575	chr10	129812745	129812773	lod=68	411
1575	chr10	129812783	129812819	lod=124	471
1575	chr10	129812836	129812848	lod=17	274
1575	chr10	129815106	129815117	lod=13	247
1575	chr10	129822801	129822824	lod=19	285
1575	chr10	129823452	129823459	lod=12	240
1575	chr10	129833947	129833963	lod=21	295
1575	chr10	129834027	129834038	lod=13	247
1575	chr10	129837147	129837158	lod=24	308
1575	chr10	129837331	129837335	lod=18	280
1575	chr10	129839112	129839125	lod=20	290
1575	chr10	129839136	129839139	lod=19	285
1575	chr10	129839143	129839162	lod=61	400
1575	chr10	129839164	129839174	lod=31	333
1575	chr10	129839175	129839187	lod=36	348
1575	chr10	129839199	129839201	lod=14	255
1575	chr10	129839211	129839222	lod=20	290
1575	chr10	129839232	129839240	lod=15	262
1575	chr10	129839251	129839259	lod=36	348
1575	chr10	129843715	129843724	lod=17	274
1575	chr10	129845650	129845654	lod=29	327
1575	chr10	129845682	129845705	lod=80	427
1575	chr10	129845707	129845714	lod=18	280
1575	chr10	129845736	129845765	lod=172	503
1575	chr10	129845797	129845808	lod=68	411
1575	chr10	129845822	129845827	lod=17	274
1575	chr10	129845909	129845925	lod=68	411
1575	chr10	129845927	129845932	lod=36	348
1575	chr10	129845937	129845953	lod=97	446
1575	chr10	129846015	129846018	lod=14	255
1575	chr10	129846025	129846048	lod=220	527
1575	chr10	129846049	129846057	lod=52	385
1575	chr10	129846059	129846084	lod=228	531
1575	chr10	129846086	129846104	lod=182	509
1575	chr10	129846324	129846336	lod=24	308
1575	chr10	129846355	129846362	lod=30	330
1575	chr10	129846700	129846707	lod=15	262
1575	chr10	129847085	129847104	lod=18	280
1575	chr10	129847790	129847812	lod=224	529
1575	chr10	129847813	129847824	lod=93	442
1575	chr10	129847825	129847827	lod=24	308
1575	chr10	129847828	129847830	lod=23	304
1575	chr10	129847831	129847848	lod=154	492
1575	chr10	129847849	129847857	lod=74	420
1575	chr10	129847858	129847862	lod=57	394
1575	chr10	129847867	129847884	lod=192	514
1575	chr10	129847888	129847890	lod=20	290
1575	chr10	129847891	129847893	lod=21	295
1575	chr10	129847894	129847896	lod=32	337
1575	chr10	129847897	129847899	lod=36	348
1575	chr10	129847900	129847908	lod=86	434
1575	chr10	129847912	129847917	lod=54	388
1575	chr10	129847918	129847929	lod=127	473
1575	chr10	129847930	129847936	lod=82	430
1575	chr10	129849247	129849255	lod=19	285
1575	chr10	129849278	129849287	lod=23	304
1575	chr10	129849313	129849323	lod=14	255
1575	chr10	129854375	129854377	lod=21	295
1575	chr10	129854384	129854388	lod=59	397
1575	chr10	129854390	129854394	lod=35	345
1575	chr10	129854398	129854402	lod=26	316
1575	chr10	129854407	129854415	lod=63	404
1575	chr10	129854416	129854421	lod=52	385
1575	chr10	129854424	129854448	lod=214	525
1575	chr10	129854449	129854460	lod=135	479
1575	chr10	129854461	129854472	lod=101	450
1575	chr10	129854473	129854482	lod=115	463
1575	chr10	129857266	129857273	lod=17	274
1575	chr10	129857290	129857300	lod=20	290
1575	chr10	129857317	129857335	lod=51	383
1575	chr10	129857343	129857350	lod=31	333
1575	chr10	129857355	129857359	lod=13	247
1575	chr10	129857370	129857396	lod=36	348
1575	chr10	129859190	129859193	lod=13	247
1575	chr10	129859199	129859206	lod=101	450
1575	chr10	129859207	129859230	lod=157	494
1575	chr10	129859232	129859236	lod=40	359
1575	chr10	129859237	129859239	lod=42	363
1575	chr10	129859249	129859251	lod=29	327
1575	chr10	129859252	129859260	lod=99	448
1575	chr10	129859261	129859269	lod=73	418
1575	chr10	129859270	129859285	lod=147	487
1575	chr10	129859935	129859971	lod=335	569
1575	chr10	129859972	129859984	lod=148	488
1575	chr10	129860008	129860016	lod=19	285
1575	chr10	129860848	129860853	lod=13	247
1575	chr10	129861343	129861347	lod=61	400
1575	chr10	129861348	129861350	lod=28	323
1575	chr10	129861351	129861353	lod=33	340
1575	chr10	129861354	129861362	lod=81	429
1575	chr10	129861363	129861365	lod=30	330
1575	chr10	129861366	129861368	lod=17	274
1575	chr10	129861369	129861401	lod=365	578
1575	chr10	129861402	129861404	lod=25	312
1575	chr10	129861405	129861410	lod=40	359
1575	chr10	129861411	129861417	lod=91	440
1575	chr10	129861418	129861422	lod=45	370
1575	chr10	129861423	129861449	lod=239	536
1575	chr10	129861513	129861520	lod=15	262
1575	chr10	129862517	129862523	lod=14	255
1575	chr10	129862984	129862992	lod=20	290
1575	chr10	129863040	129863047	lod=21	295
1575	chr10	129863051	129863063	lod=29	327
1575	chr10	129863120	129863123	lod=13	247
1575	chr10	129864336	129864340	lod=64	405
1575	chr10	129864341	129864347	lod=69	413
1575	chr10	129864350	129864361	lod=169	501
1575	chr10	129864362	129864379	lod=219	527
1575	chr10	129864380	129864382	lod=35	345
1575	chr10	129864383	129864385	lod=45	370
1575	chr10	129864390	129864394	lod=42	363
1575	chr10	129864395	129864400	lod=64	405
1575	chr10	129864401	129864415	lod=122	469
1575	chr10	129864416	129864418	lod=26	316
1575	chr10	129864419	129864433	lod=165	499
1575	chr10	129864435	129864439	lod=38	354
1575	chr10	129864440	129864451	lod=120	467
1575	chr10	129864452	129864457	lod=33	340
1575	chr10	129864458	129864463	lod=56	392
1575	chr10	129866383	129866391	lod=84	432
1575	chr10	129866395	129866397	lod=35	345
1575	chr10	129866398	129866409	lod=84	432
1575	chr10	129866410	129866412	lod=25	312
1575	chr10	129866414	129866418	lod=51	383
1575	chr10	129866419	129866421	lod=29	327
1575	chr10	129866422	129866424	lod=24	308
1575	chr10	129866425	129866448	lod=307	560
1575	chr10	129866449	129866454	lod=75	421
1575	chr10	129866455	129866457	lod=44	368
1575	chr10	129866458	129866463	lod=73	418
1575	chr10	129866464	129866505	lod=450	598
1575	chr10	129866509	129866517	lod=72	417
1575	chr10	129866521	129866526	lod=42	363
1575	chr10	129866527	129866535	lod=81	429
1575	chr10	129866536	129866553	lod=212	524
1575	chr10	129867802	129867813	lod=40	359
1575	chr10	129867936	129867939	lod=17	274
1575	chr10	129867953	129867955	lod=39	356
1575	chr10	129867956	129867958	lod=37	351
1575	chr10	129867959	129867961	lod=45	370
1575	chr10	129867962	129867973	lod=133	478
1575	chr10	129867974	129867979	lod=77	423
1575	chr10	129867980	129867985	lod=64	405
1575	chr10	129867986	129867988	lod=40	359
1575	chr10	129867989	129867991	lod=31	333
1575	chr10	129867992	129868003	lod=129	475
1575	chr10	129868004	129868015	lod=143	485
1575	chr10	129868019	129868030	lod=122	469
1575	chr10	129868031	129868033	lod=38	354
1575	chr10	129868034	129868039	lod=60	399
1575	chr10	129868040	129868042	lod=34	343
1575	chr10	129868043	129868045	lod=30	330
1575	chr10	129868046	129868051	lod=42	363
1575	chr10	129868055	129868063	lod=69	413
1575	chr10	129868064	129868069	lod=86	434
1575	chr10	129868070	129868072	lod=14	255
1575	chr10	129868073	129868081	lod=113	461
1575	chr10	129868082	129868087	lod=67	410
1575	chr10	129868088	129868090	lod=40	359
1575	chr10	129868091	129868097	lod=95	444
1575	chr10	129868113	129868117	lod=15	262
1575	chr10	129868561	129868575	lod=183	509
1575	chr10	129868576	129868596	lod=198	517
1575	chr10	129868597	129868611	lod=162	497
1575	chr10	129868612	129868614	lod=45	370
1575	chr10	129868615	129868620	lod=79	426
1575	chr10	129868621	129868629	lod=103	452
1575	chr10	129868630	129868656	lod=250	540
1575	chr10	129868663	129868665	lod=20	290
1575	chr10	129868684	129868692	lod=53	387
1575	chr10	129868693	129868719	lod=294	556
1575	chr10	129869067	129869073	lod=79	426
1575	chr10	129869075	129869079	lod=51	383
1575	chr10	129869080	129869082	lod=19	285
1575	chr10	129869083	129869085	lod=32	337
1575	chr10	129869086	129869112	lod=279	551
1575	chr10	129869113	129869124	lod=121	468
1575	chr10	129869125	129869127	lod=35	345
1575	chr10	129869128	129869145	lod=221	528
1575	chr10	129869146	129869163	lod=195	515
1575	chr10	129869164	129869170	lod=99	448
1575	chr10	129869307	129869311	lod=12	240
1575	chr10	129870399	129870423	lod=268	547
1575	chr10	129870424	129870438	lod=160	496
1575	chr10	129870439	129870441	lod=22	300
1575	chr10	129870442	129870450	lod=74	420
1575	chr10	129870451	129870465	lod=155	493
1575	chr10	129870466	129870480	lod=155	493
1575	chr10	129870482	129870485	lod=33	340
1575	chr10	129870515	129870516	lod=13	247
1575	chr10	129871598	129871602	lod=83	431
1575	chr10	129871603	129871620	lod=205	520
1575	chr10	129871621	129871632	lod=103	452
1575	chr10	129871633	129871638	lod=85	433
1575	chr10	129871639	129871641	lod=29	327
1575	chr10	129871642	129871647	lod=33	340
1575	chr10	129871648	129871653	lod=64	405
1575	chr10	129871654	129871698	lod=562	620
1575	chr10	129871699	129871701	lod=29	327
1575	chr10	129871702	129871704	lod=40	359
1575	chr10	129871705	129871713	lod=103	452
1575	chr10	129871714	129871719	lod=62	402
1575	chr10	129871720	129871740	lod=200	518
1575	chr10	129872159	129872167	lod=19	285
1575	chr10	129874864	129874868	lod=76	422
1575	chr10	129874869	129874876	lod=78	425
1575	chr10	129874878	129874889	lod=146	487
1575	chr10	129874893	129874901	lod=96	445
1575	chr10	129874902	129874904	lod=35	345
1575	chr10	129874911	129874916	lod=66	408
1575	chr10	129874917	129874919	lod=18	280
1575	chr10	129874923	129874925	lod=23	304
1575	chr10	129874926	129874928	lod=34	343
1575	chr10	129874930	129874931	lod=13	247
1575	chr10	129874932	129874937	lod=41	361
1575	chr10	129874938	129874940	lod=34	343
1575	chr10	129874950	129874961	lod=116	464
1575	chr10	129874963	129874964	lod=14	255
1575	chr10	129874966	129874979	lod=113	461
1575	chr10	129874980	129874982	lod=20	290
1575	chr10	129874985	129874987	lod=17	274
1575	chr10	129874989	129874995	lod=61	400
1575	chr10	129875877	129875882	lod=23	304
1575	chr10	129875885	129875904	lod=138	481
1575	chr10	129875907	129875909	lod=23	304
1575	chr10	129875913	129875915	lod=31	333
1575	chr10	129875916	129875918	lod=30	330
1575	chr10	129875919	129875942	lod=286	553
1575	chr10	129875943	129875948	lod=67	410
1575	chr10	129875949	129875951	lod=45	370
1575	chr10	129875952	129875954	lod=32	337
1575	chr10	129875955	129875957	lod=27	320
1575	chr10	129875958	129875960	lod=15	262
1575	chr10	129875961	129875966	lod=81	429
1575	chr10	129875967	129875969	lod=29	327
1575	chr10	129875970	129875978	lod=130	475
1575	chr10	129875979	129875987	lod=91	440
1575	chr10	129875988	129875990	lod=30	330
1575	chr10	129875991	129875993	lod=35	345
1575	chr10	129875994	129876017	lod=315	563
1575	chr10	129876018	129876020	lod=45	370
1575	chr10	129876021	129876035	lod=146	487
1575	chr10	129876036	129876052	lod=222	528
1575	chr10	129876931	129876945	lod=14	255
1575	chr10	129877474	129877477	lod=14	255
1575	chr10	129877820	129877826	lod=72	417
1575	chr10	129877827	129877829	lod=45	370
1575	chr10	129877830	129877832	lod=37	351
1575	chr10	129877833	129877841	lod=87	436
1575	chr10	129877842	129877844	lod=45	370
1575	chr10	129877845	129877847	lod=31	333
1575	chr10	129877848	129877853	lod=61	400
1575	chr10	129877854	129877856	lod=37	351
1575	chr10	129877857	129877874	lod=196	516
1575	chr10	129877875	129877877	lod=29	327
1575	chr10	129877878	129877880	lod=40	359
1575	chr10	129877881	129877886	lod=58	395
1575	chr10	129877887	129877892	lod=90	439
1575	chr10	129877893	129877895	lod=21	295
1575	chr10	129877897	129877898	lod=17	274
1575	chr10	129877899	129877901	lod=39	356
1575	chr10	129877902	129877904	lod=40	359
1575	chr10	129877905	129877965	lod=652	635
1575	chr10	129878008	129878012	lod=13	247
1575	chr10	129878015	129878021	lod=18	280
1575	chr10	129878033	129878037	lod=14	255
1575	chr10	129881082	129881224	lod=1552	721
1575	chr10	129881228	129881257	lod=159	495
1575	chr10	129881264	129881286	lod=82	430
1575	chr10	129881305	129881308	lod=17	274
1575	chr10	129881328	129881330	lod=13	247
1575	chr10	129881341	129881354	lod=27	320
1575	chr10	129881358	129881363	lod=25	312
1575	chr10	129881394	129881399	lod=14	255
1575	chr10	129881491	129881495	lod=13	247
1575	chr10	129882175	129882182	lod=30	330
1575	chr10	129882193	129882203	lod=19	285
1575	chr10	129882213	129882222	lod=33	340
1575	chr10	129882223	129882229	lod=16	268
1575	chr10	129882235	129882250	lod=61	400
1575	chr10	129882253	129882261	lod=32	337
1575	chr10	129882278	129882282	lod=19	285
1575	chr10	129882320	129882347	lod=40	359
1575	chr10	129882492	129882501	lod=27	320
1575	chr10	129882579	129882583	lod=16	268
1575	chr10	129882595	129882603	lod=23	304
1575	chr10	129882802	129882805	lod=13	247
1575	chr10	129882994	129883000	lod=13	247
1575	chr10	129883189	129883194	lod=13	247
1575	chr10	129883646	129883654	lod=53	387
1575	chr10	129883669	129883678	lod=39	356
1575	chr10	129883679	129883688	lod=45	370
1575	chr10	129883695	129883703	lod=47	375
1575	chr10	129883715	129883721	lod=59	397
1575	chr10	129883723	129883729	lod=70	414
1575	chr10	129883764	129883774	lod=34	343
1575	chr10	129883781	129883785	lod=19	285
1575	chr10	129883787	129883819	lod=164	498
1575	chr10	129883821	129883824	lod=17	274
1575	chr10	129883825	129883832	lod=42	363
1575	chr10	129883837	129883863	lod=57	394
1575	chr10	129883873	129883876	lod=25	312
1575	chr10	129883887	129883901	lod=40	359
1575	chr10	129883904	129883922	lod=34	343
1575	chr10	129883924	129883964	lod=174	504
1575	chr10	129883970	129883975	lod=19	285
1575	chr10	129883981	129883996	lod=22	300
1575	chr10	129884007	129884023	lod=73	418
1575	chr10	129884028	129884105	lod=337	570
1575	chr10	129884107	129884113	lod=18	280
1575	chr10	129884119	129884124	lod=15	262
1575	chr10	129884132	129884138	lod=20	290
